CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C2_Workplace closing,C2_Flag,C3_Cancel public events,C3_Flag,C4_Restrictions on gatherings,C4_Flag,C5_Close public transport,C5_Flag,C6_Stay at home requirements,C6_Flag,C7_Restrictions on internal movement,C7_Flag,C8_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6_Facial Coverings,H6_Flag,H7_Vaccination policy,H7_Flag,H8_Protection of elderly people,H8_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220122,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,259566,3914,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220123,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,260321,3916,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220124,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,262087,3927,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220125,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,263113,3936,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220126,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,263914,3944,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220127,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,265734,3952,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220128,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,267577,3961,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220129,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,267811,3964,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220130,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,270078,3978,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220131,3.00,1,2.00,1,2.00,1,2.00,1,0.00,,1.00,1,0.00,,,,,,,,2.00,1,3.00,,,0.00,4.00,1,5.00,1,1.00,1,,,,,,,,,,,,271549,3983,50.00,50.00,60.71,60.71,,,55.95,55.95,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220201,2.00,1,2.00,1,,,2.00,1,,,2.00,1,,,2.00,,,,,,2.00,1,3.00,,,0.00,3.00,1,5.00,1,1.00,1,,,,,,,,,,,,272952,3990,,,62.14,62.14,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220202,2.00,1,2.00,1,,,2.00,1,,,2.00,1,,,2.00,,,,,,2.00,1,3.00,,,0.00,3.00,1,5.00,1,1.00,1,,,,,,,,,,,,273243,3990,,,62.14,62.14,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220203,2.00,1,2.00,1,,,2.00,1,,,2.00,1,,,2.00,,,,,,2.00,1,3.00,,,0.00,3.00,1,5.00,1,1.00,1,,,,,,,,,,,,274680,4002,,,62.14,62.14,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220204,2.00,1,2.00,1,,,2.00,1,,,2.00,1,,,2.00,,,,,,2.00,1,3.00,,,0.00,3.00,1,5.00,1,1.00,1,,,,,,,,,,,,275496,4009,,,62.14,62.14,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220205,2.00,1,2.00,1,,,2.00,1,,,2.00,1,,,2.00,,,,,,2.00,1,3.00,,,0.00,3.00,1,5.00,1,1.00,1,,,,,,,,,,,,276146,4015,,,62.14,62.14,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220206,2.00,1,2.00,1,,,2.00,1,,,2.00,1,,,2.00,,,,,,2.00,1,3.00,,,0.00,3.00,1,5.00,1,1.00,1,,,,,,,,,,,,276522,4026,,,62.14,62.14,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220207,2.00,1,2.00,1,2.00,1,2.00,1,,,1.00,1,1.00,1,2.00,,,,,,2.00,1,3.00,,,,4.00,1,5.00,1,2.00,1,,,,,,,,,,,,277236,4033,57.41,57.41,66.67,66.67,,,63.10,63.10,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220208,2.00,1,2.00,1,2.00,1,2.00,1,,,1.00,1,1.00,1,2.00,,,,,,2.00,1,3.00,,,,4.00,1,5.00,1,2.00,1,,,,,,,,,,,,277998,4039,57.41,57.41,66.67,66.67,,,63.10,63.10,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220209,2.00,1,2.00,1,2.00,1,2.00,1,,,1.00,1,1.00,1,2.00,,,,,,2.00,1,3.00,,,,4.00,1,5.00,1,2.00,1,,,,,,,,,,,,278651,4043,57.41,57.41,66.67,66.67,,,63.10,63.10,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220210,2.00,1,2.00,1,2.00,1,2.00,1,,,1.00,1,1.00,1,2.00,,,,,,2.00,1,3.00,,,,4.00,1,5.00,1,2.00,1,,,,,,,,,,,,279198,4049,57.41,57.41,66.67,66.67,,,63.10,63.10,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220211,2.00,1,2.00,1,2.00,1,2.00,1,,,1.00,1,1.00,1,2.00,,,,,,2.00,1,3.00,,,,4.00,1,5.00,1,2.00,1,,,,,,,,,,,,279697,4058,57.41,57.41,66.67,66.67,,,63.10,63.10,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220212,2.00,1,2.00,1,2.00,1,2.00,1,,,1.00,1,1.00,1,2.00,,,,,,2.00,1,3.00,,,,4.00,1,5.00,1,2.00,1,,,,,,,,,,,,280106,4062,57.41,57.41,66.67,66.67,,,63.10,63.10,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220213,2.00,1,2.00,1,2.00,1,2.00,1,,,1.00,1,1.00,1,2.00,,,,,,2.00,1,3.00,,,,4.00,1,5.00,1,2.00,1,,,,,,,,,,,,280269,4065,57.41,57.41,66.67,66.67,,,63.10,63.10,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220214,2.00,1,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,280648,4065,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220215,2.00,1,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,281016,4066,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220216,2.00,1,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,281173,4068,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220217,0.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,281433,4071,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220218,0.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,281718,4072,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220219,0.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,281971,4072,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220220,0.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,282123,4078,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220221,0.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,282267,4078,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220222,0.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,282538,4087,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220223,0.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,282728,4094,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220224,0.00,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,282924,4094,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220225,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283073,4096,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220226,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283182,4097,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220227,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283225,4101,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220228,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283313,4102,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220301,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283366,4093,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220302,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283449,4103,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220303,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283538,4103,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220304,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283605,4103,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220305,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283672,4103,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220306,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283693,4104,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220307,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283777,4105,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220308,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283836,4105,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220309,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283894,4105,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220310,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,283959,4105,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220311,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284030,4106,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220312,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284071,4107,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220313,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284098,4107,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220314,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284166,4108,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220315,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284221,4110,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220316,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284258,4111,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220317,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284293,4111,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220318,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284304,4113,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220319,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284320,4113,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220320,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284338,4113,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220321,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284361,4113,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220322,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284383,4113,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220323,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.00,1,,,,,,,,,,,,,,284412,4113,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284439,4113,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284459,4113,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284473,4113,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284478,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284491,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284504,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284522,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284529,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220401,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284544,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220402,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284558,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220403,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284566,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220404,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284578,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220405,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284591,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220406,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284607,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220407,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284618,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220408,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284625,4114,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220409,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284631,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220410,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284631,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220411,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284639,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220412,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284648,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220413,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284660,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220414,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284662,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220415,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284666,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220416,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284681,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220417,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284683,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220418,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284698,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220419,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284712,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220420,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284726,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220421,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284737,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220422,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284744,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220423,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284751,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220424,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284755,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220425,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284769,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220426,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284778,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220427,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284784,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220428,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284792,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220429,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284797,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220430,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284811,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220501,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284811,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220502,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284822,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220503,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284832,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220504,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284839,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220505,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284849,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220506,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284858,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220507,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284862,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220508,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284864,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220509,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284874,4115,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220510,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284884,4116,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220511,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284896,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220512,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284912,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220513,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284926,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220514,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284938,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220515,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284946,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220516,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284952,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220517,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284964,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220518,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284982,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220519,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,284990,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220520,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,285000,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220521,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,285003,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220522,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,285010,4117,,,,,,,,,,
India,IND,Himachal Pradesh,IND_HP,STATE_TOTAL,20220523,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,,,,,,285012,4117,,,,,,,,,,
